"_id"	"attrs"	"name"	"price"	"sku"	"spu"	"words"
"60e993e6be3a5136aebfa5ea"	"[ ""Intel i5 内存16GB 7*24H咨询"", ""Intel i5"", ""内存16GB"", ""7*24H咨询"" ]"	"联想(Lenovo)天逸510S 酷睿版英特尔酷睿i5 台式机电脑整机(i5-10400 16G 1T+256G SSD wifi win10 )23英寸"	"4649"	"100007756375"	"100007756375"	"【商务爆款】酷睿i5,双硬盘,内置WiFi,预装office,三年上门！戳"
"60e993e6be3a5136aebfa5eb"	"[ ""Intel i3 内存8GB 上门服务"", ""Intel i3"", ""内存8GB"", ""上门服务"" ]"	"联想(Lenovo)天逸510S 英特尔酷睿十代i3 台式机电脑整机(i3-10100 8G 1T wifi win10 三年上门)21.45英寸"	"3199"	"100014047052"	"100014047052"	"【热销爆款】酷睿i3,内置WiFi,7.4L小机箱,预装office,三年上门！办公家用优选！戳"
"60e993e6be3a5136aebfa5ec"	"[ ""Intel i5 内存8GB 上门服务"", ""Intel i5"", ""内存8GB"", ""上门服务"" ]"	"联想(Lenovo)天逸510S 英特尔酷睿i5 台式机电脑整机(i5-10400 8G 1T wifi win10 三年上门)21.45英寸"	"3999"	"100014047068"	"100014047068"	"【热销爆款】酷睿i5,内置WiFi,7.4L小机箱,预装office,三年上门！办公家用优选！戳"
"60e993e6be3a5136aebfa5ed"	"[ ""Intel i3 内存8GB"", ""Intel i3"", ""内存8GB"" ]"	"联想(Lenovo)天逸510S酷睿版英特尔酷睿i3 台式机电脑整机(i3-10100 8G 512G SSD wifi win10 )23英寸"	"3449"	"100014047034"	"100014047034"	"【商务爆款】酷睿i3,内置WiFi,7.4L超小机箱,预装office,三年上门！戳"
"60e993e6be3a5136aebfa5ee"	"[ ""Intel i3 内存8GB 集成显卡"", ""Intel i3"", ""内存8GB"", ""集成显卡"" ]"	"戴尔dell成就3690升级版英特尔酷睿i3商用台式机电脑主机(i3-10105 8G 1T 三年服务)+21.5英寸电脑显示器"	"3199"	"100020210392"	"100020210392"	"【升级版10代酷睿】7L超小机箱，独特导风罩设计高效散热，内置WIFI，丰富接口，三年整机上门售后无忧。更多爆款"
"60e993e6be3a5136aebfa5ef"	"[ ""Intel i3 内存8GB 集成显卡"", ""Intel i3"", ""内存8GB"", ""集成显卡"" ]"	"戴尔dell成就3690 商用办公台式机电脑主机(升级十代i3-10105 8G 256G+1T 三年服务)+21.5英寸电脑显示器"	"3499"	"100020210368"	"100020210368"	"【升级版10代酷睿，高速双硬盘】7L超小机箱，独特导风罩设计高效散热，内置WIFI，丰富接口，三年整机上门售后无忧。更多爆款"
"60e993e6be3a5136aebfa5f0"	"[ ""Intel i5 内存8GB 集成显卡"", ""Intel i5"", ""内存8GB"", ""集成显卡"" ]"	"戴尔dell成就3690英特尔酷睿i5台式机电脑主机(11代i5-11400 8G 256G+1T 三年服务)+21.5英寸电脑显示器"	"4339"	"100020210358"	"100020210358"	"【11代酷睿爆款推荐】7L超小机箱，独特导风罩设计高效散热，内置WIFI，丰富接口，三年整机上门售后无忧。更多爆款"
"60e993e6be3a5136aebfa5f1"	"[ ""Intel i5 内存8GB 7*24H咨询"", ""Intel i5"", ""内存8GB"", ""7*24H咨询"" ]"	"联想(Lenovo)天逸510S 英特尔酷睿i5 台式机电脑整机(i5-10400 8G 512G SSD wifi win10 )23英寸"	"4349"	"100014047118"	"100014047118"	"【商务爆款】酷睿i5,内置WiFi,预装office,三年上门！戳"
"60e993e6be3a5136aebfa5f2"	"[ ""AMD 内存8GB 一年质保"", ""AMD"", ""内存8GB"", ""一年质保"" ]"	"创维 酷开 办公商用台式电脑主机（AMD八核A9 8G 256GSSD 全国联保）"	"1099"	"100021367618"	"100021367618"	"【新品钜惠】【十代超芯·商用典范】 十代酷睿桌面级处理器；8G高频内存+256G超大固态存储；硬核售后，一年内硬件质量问题只换不修。点击立抢(此商品不参加上述活动)"
"60e993e6be3a5136aebfa5f3"	"[ ""Intel i5 内存8GB 集成显卡"", ""Intel i5"", ""内存8GB"", ""集成显卡"" ]"	"戴尔dell成就3690 商用办公台式机电脑主机(11代i5-11400 8G 1T 三年服务)+21.5英寸电脑显示器"	"4099"	"100020210388"	"100020210388"	"【全新11代酷睿i5】7L超小机箱，独特导风罩设计高效散热，内置WIFI，丰富接口，三年整机上门售后无忧。更多爆款"
"60e993e6be3a5136aebfa5f4"	"[ ""AMD 内存8GB"", ""AMD"", ""内存8GB"" ]"	"联想(Lenovo)天逸510S速龙版 个人商务台式机电脑整机(AMD-A3050U 8G 1TB HDD WiFi Win10 ) 21.5英寸"	"2799"	"100017754752"	"100017754752"	"【热销爆款】AMD速龙，内置WiFi，预装office，三年上门，7.4L超小机箱！戳"
"60e993e6be3a5136aebfa5f5"	"[ ""Intel i5 内存8GB"", ""Intel i5"", ""内存8GB"" ]"	"宏碁(Acer)商祺SQX4270 660N英特尔酷睿i5 商用办公台式整机 家用电脑 （十一代i5-11400 8G 1T）23.8英寸"	"3599"	"100021137506"	"100021137506"	"【暑期提前购：晒单送100元E卡】十一代酷睿i5，8G内存，1T高速硬盘，内置WiFi！更多优惠商用主机"
"60e993e6be3a5136aebfa5f6"	"[ ""Intel i7 内存16GB"", ""Intel i7"", ""内存16GB"" ]"	"惠普HP 暗影精灵6Pro台式电脑 游戏台式机主机 设计师电脑 11代i7-11700F GTX1660Ti 6G独显 16G 256G+1T"	"7499"	"100022184506"	"100022184506"	"十一代i7，GTX1660Ti6G独显,16G大内存,双硬盘双内存插槽，好事成“双”，400W金牌电源。台式机会场更多优惠》"
"60e993e6be3a5136aebfa5f7"	"[ ""Intel i5 内存16GB"", ""Intel i5"", ""内存16GB"" ]"	"联想(Lenovo)拯救者刃7000K游戏电脑主机(10代i5-10400 GTX1660super 16G 512G SSD 侧透 ARGB)"	"6599"	"100011773441"	"100011773441"	"【电竞爆款限时服务升级】7月购刃9000,刃9000K系列产品,升级5年上门保修等多项权益戳"
"60e993e6be3a5136aebfa5f8"	"[ ""Intel i7 内存16GB"", ""Intel i7"", ""内存16GB"" ]"	"联想(Lenovo)拯救者刃7000K 2021游戏电脑主机(11代i7-11700F RTX3060Ti 8GB显卡 16G 512G SSD ARGB侧透)"	"10999"	"100021511756"	"100021511756"	"【电竞爆款限时服务升级】7月购刃9000,刃9000K系列产品,升级5年上门保修等多项权益戳"
"60e993e6be3a5136aebfa5f9"	"[ ""Intel i5 内存8GB 集成显卡"", ""Intel i5"", ""内存8GB"", ""集成显卡"" ]"	"戴尔dell成就3690 商用办公台式机电脑主机(11代i5-11400 8G 512GSSD 三年服务)+21.5英寸电脑显示器"	"4439"	"100010951819"	"100010951819"	"【全新11代酷睿i5】7L超小机箱，独特导风罩设计高效散热，内置WIFI，丰富接口，三年整机上门售后无忧。更多爆款"
"60e993e6be3a5136aebfa5fa"	"[ ""Intel i7 内存16GB NVIDIA GT730"", ""Intel i7"", ""内存16GB"", ""NVIDIA GT730"" ]"	"戴尔dell成就5890 英特尔酷睿i7办公台式机电脑主机(11代i7-11700F 16G 256G+2T 2G独显)+23.8英寸电脑显示器"	"7369"	"100020210398"	"100020210398"	"全新11代酷睿i7，16G大内存，256G+2T双硬盘大存储，18L大机箱高效散热，超强扩展。更多爆款"
"60e993e6be3a5136aebfa5fb"	"[ ""Intel i5 内存16GB NVIDIA GT730"", ""Intel i5"", ""内存16GB"", ""NVIDIA GT730"" ]"	"戴尔dell成就5890商用办公台式机电脑主机(11代i5-11400F 16G 256G+1T 2G独显 三年服务)+23.8英寸电脑显示器"	"5769"	"100020210352"	"100020210352"	"全新11代酷睿i5，16G大内存+双硬盘高速运行不卡顿，18L大机箱高效散热，超强扩展。更多爆款"
"60e993e6be3a5136aebfa5fc"	"[ ""Intel i5 内存8GB NVIDIA GT730"", ""Intel i5"", ""内存8GB"", ""NVIDIA GT730"" ]"	"戴尔dell成就5890英特尔酷睿i5办公台式机电脑主机(11代i5-11400F 8G 256G+1T 2G独显)+23.8英寸电脑显示器"	"5209"	"100020210396"	"100020210396"	"全新11代酷睿i5，双硬盘高速运行，18L大机箱高效散热，超强扩展；三年上门。更多爆款"
"60e993e6be3a5136aebfa5fd"	"[ ""Intel i3 内存8GB 上门服务"", ""Intel i3"", ""内存8GB"", ""上门服务"" ]"	"联想(Lenovo)扬天M4000q英特尔酷睿i3 商用台式机电脑整机(i3-10100 8G 1T 键鼠 串口 四年上门)21.5英寸"	"3099"	"100014417236"	"100014417236"	"【助力UP！】十代酷睿i3，4核8线程！7.4L小机箱，4年上门！高效办公，预装Office！好用省心！更多爆款请戳》"
"60e993e6be3a5136aebfa5fe"	"[ ""Intel i5 内存16GB 7*24H咨询"", ""Intel i5"", ""内存16GB"", ""7*24H咨询"" ]"	"联想(Lenovo)扬天M4000o商用办公创意设计台式电脑主机(英特尔酷睿i5-10400F 16G 1T+256G GTX1650 4G独显 )"	"5099"	"100016948976"	"100016948976"	"【助力UP！】设计师独宠装备，GTX1650高性能显卡，海量存储，接口丰富，4年上门服务！更多爆款请戳》"
"60e993e6be3a5136aebfa5ff"	"[ ""Intel i5 内存8GB 7*24H咨询"", ""Intel i5"", ""内存8GB"", ""7*24H咨询"" ]"	"联想(Lenovo)扬天M4000q英特尔酷睿i5 商用台式机台式电脑主机(i5-10400 8G 1T+256G 2G独显 键鼠 四年上门)"	"3799"	"100008001933"	"100008001933"	"【助力UP！】十代酷睿i5，6核12线程！7.4L小机箱，4年上门！高效办公，预装Office！好用省心！更多爆款请戳》"
"60e993e6be3a5136aebfa600"	"[ ""Intel i5 内存8GB 四年及以上质保"", ""Intel i5"", ""内存8GB"", ""四年及以上质保"" ]"	"联想(Lenovo)扬天M4000q英特尔酷睿i5 商用台式机台式电脑主机(i5-10400 8G 1T 键鼠 串口 四年上门)"	"3299"	"100014417246"	"100014417246"	"【助力UP！】热销爆品，十代酷睿i5，6核12线程！7.4L小机箱，4年上门！高效办公，预装Office！爆款请戳》"
"60e993e6be3a5136aebfa601"	"[ ""Intel i3 内存8GB 7*24H咨询"", ""Intel i3"", ""内存8GB"", ""7*24H咨询"" ]"	"联想(Lenovo)扬天M4000q英特尔酷睿i3 商用台式机台式电脑整机(i3-10100 8G 512G SSD 键鼠 串口)19.5英寸"	"3199"	"100014417268"	"100014417268"	"【助力UP！】十代酷睿i3，4核8线程！7.4L小机箱，4年上门！高效办公，预装Office！好用省心！更多爆款请戳》"
"60e993e6be3a5136aebfa602"	"[ ""Intel i7 内存16GB 上门服务"", ""Intel i7"", ""内存16GB"", ""上门服务"" ]"	"攀升战神 11代i7 11700F/RTX2060/16G/512G设计师水冷游戏台式电脑主机 整机"	"7599"	"55229019524"	"13527226803"	"【攀升7月暑期抢先购，抢600元神券】十代i7处理器，RTX2060显卡，设计无压力，游戏无止境！升水冷散热，吊打风冷！RGB炫酷灯效！了解更多"
"60e993e6be3a5136aebfa603"	"[ ""Intel 内存16GB 三年质保"", ""Intel"", ""内存16GB"", ""三年质保"" ]"	"宏硕 酷睿i5 9400F六核/台式机电脑主机家用游戏办公组装电脑整机全套 套餐一【i7级八核/16G/740G/独立显卡】"	"1598"	"49816652076"	"13188746701"	"7月10日宏硕超级抢购日.限时抢2000-100优惠券.活动仅限今天！【英特尔八核】【酷睿i7处理器】【16G大内存】【740G固态组合大硬盘】【无线上网】点我"
"60e993e6be3a5136aebfa604"	"[ ""Intel i3 内存8GB 集成显卡 上门服务"", ""Intel i3"", ""内存8GB"", ""集成显卡"", ""上门服务"" ]"	"攀升 商睿2代 办公商用台式机电脑主机（十代i3-10100 8G 256GSSD 商务键鼠 3年上门）"	"2399"	"100013273460"	"100013273460"	"【JD自营】全新十代酷睿i3，性能超i7-7700，8G内存，，高效办公无压力！【火爆抢购中】"
"60e993e6be3a5136aebfa605"	"[ ""AMD 内存16GB"", ""AMD"", ""内存16GB"" ]"	"联想(Lenovo)GeekPro 2021设计师游戏台式电脑主机(R5-3600 16G 1T+256G GTX1660SUPER)"	"5499"	"100020726310"	"100020726310"	"【电竞爆款限时服务升级】7月购刃9000,刃9000K系列产品,升级5年上门保修等多项权益戳"
"60e993e6be3a5136aebfa606"	"[ ""AMD R7 内存16GB"", ""AMD R7"", ""内存16GB"" ]"	"联想(Lenovo)GeekPro 2021设计师游戏台式电脑主机(R7-3700X 16G 1T+256G GTX1660SUPER)"	"6299"	"100011124883"	"100011124883"	"【电竞爆款限时服务升级】7月购刃9000,刃9000K系列产品,升级5年上门保修等多项权益戳"
"60e993e6be3a5136aebfa607"	"[ ""Apple M1 内存8GB 集成显卡"", ""Apple M1"", ""内存8GB"", ""集成显卡"" ]"	"Apple Mac mini 新款八核M1芯片 8G 256G SSD 台式电脑主机 MGNR3CH/A"	"5299"	"100016616044"	"100016616044"	"【7月暑促】Mac全场12期免息！MacBook官方标配版赠正版office365，享30天无忧试用，套装版更加优惠哦更多优惠请点击"
"60e993e7be3a5136aebfa608"	"[ ""Intel i7 内存16GB"", ""Intel i7"", ""内存16GB"" ]"	"英特尔酷睿i5/i7/独显/16G家用办公电竞游戏吃鸡设计师炒股组装台式电脑主机整机全套 主机+24英寸高清显示器 配置二：酷睿i7/4G独显/16G/256G"	"2380"	"10028224970394"	"10020820021298"	"【秒杀钜惠】百亿补贴，限时钜惠！限时抢1000-100大额神券，保价30天，买贵退差价！机不可失，失不再来！"
"60e993e7be3a5136aebfa609"	"[ ""Intel i7 内存16GB"", ""Intel i7"", ""内存16GB"" ]"	"联想(Lenovo)拯救者刃9000K 2021游戏电脑主机(11代i7-11700KF RTX3080 10GB显卡 16G 1TB SSD 水冷 ARGB )"	"16999"	"100020786740"	"100020786740"	"【电竞爆款限时服务升级】7月购刃9000,刃9000K系列产品,升级5年上门保修等多项权益戳"
"60e993e7be3a5136aebfa60a"	"[ ""Intel i5 内存8GB"", ""Intel i5"", ""内存8GB"" ]"	"惠普(HP)战99 商用办公台式电脑主机(11代i5-11500 8G 512GSSD Win10 Office注册五年上门)23.8英寸"	"4599"	"100020868598"	"100020868598"	"战99高性能台式机，15L大机箱稳定散热，接口丰富扩展性强！批量购战系列单主机，晒单评论至高返300元E卡，详情点击"
"60e993e7be3a5136aebfa60b"	"[ ""AMD 内存8GB 集成显卡"", ""AMD"", ""内存8GB"", ""集成显卡"" ]"	"和谐号 办公商用台式电脑主机组装整机(AMD八核A9-9820/8g/256g 无线WiFi)23.8英寸"	"1899"	"100014278636"	"100014278636"	"和谐号 办公商用台式电脑主机组装整机(AMD八核A9-9820/8g/256g 无线WiFi)23.8英寸"
"60e993e7be3a5136aebfa60c"	"[ ""Intel 内存4GB 三年质保"", ""Intel"", ""内存4GB"", ""三年质保"" ]"	"戴尔 (DELL) Optiplex3080MFF迷你台式电脑 办公商用微型小主机 整机含21.5英寸高分屏显示器 i5-10500T/8G/128G固态/定制"	"4399"	"10031492687209"	"10021028349374"	"【六月企业采购季】限时抢600神劵！7080MTi7,16G内存256+1T,4G显卡，到手价5699，现货速发，三年保修，含13%增值发票！晒图在返100！"
"60e993e7be3a5136aebfa60d"	"[ ""Intel i5 内存8GB"", ""Intel i5"", ""内存8GB"" ]"	"英特尔酷睿i5/i7升八核/8G独显台式机电脑主机整机全套组装家用游戏电竞 主机+24英寸高清显示器 配置一：酷睿i5+4G独显+8G+256G"	"1899"	"68703765706"	"14464642726"	"【限时秒杀】百亿补贴，限时钜惠！限时抢2000-100大额神券，保价30天，买贵退差价！机不可失，失不再来！"
"60e993e7be3a5136aebfa60f"	"[ ""Intel i7 内存16GB"", ""Intel i7"", ""内存16GB"" ]"	"英特尔酷睿i5/i7/独显/16G家用办公电竞游戏吃鸡设计师炒股组装台式电脑主机整机全套 单主机 配置三：酷睿i7/游戏独显/16G/480G"	"1880"	"10028224970391"	"10020820021298"	"【秒杀钜惠】百亿补贴，限时钜惠！限时抢1000-100大额神券，保价30天，买贵退差价！机不可失，失不再来！"
"60e993e7be3a5136aebfa610"	"[ ""Intel i5 内存8GB"", ""Intel i5"", ""内存8GB"" ]"	"联想台式机T4900D升级版T4900V九代处理器 商用办公娱乐税控台式电脑主机 联系客服发货 单主机(无显示器) 定制i5-9400 8G 1T+512G固态 2G"	"4599"	"60402816435"	"13837461195"	"【10代U新品台式机】【采购返E卡】高效散热，高能低耗，高配随心定制，三年工程师上门保修，学习办公高性价比，下单立减100元。点击直达！"
"60e993e7be3a5136aebfa611"	"[ ""Intel i3 内存8GB"", ""Intel i3"", ""内存8GB"" ]"	"联想 扬天M4610d 九代英特尔酷睿i3四核台式电脑整机 21.5英寸全高清屏i3-9100/8G/1T+128G固态定制版"	"4499"	"100023670702"	"100023670702"	"联想 扬天M4610d 九代英特尔酷睿i3四核台式电脑整机 21.5英寸全高清屏i3-9100/8G/1T+128G固态定制版"
"60e993e7be3a5136aebfa612"	"[ ""AMD 内存8GB 集成显卡"", ""AMD"", ""内存8GB"", ""集成显卡"" ]"	"和谐号 办公商用台式电脑主机组装整机(AMD八核处理器A9-9820/8g/256g 无线WiFi 1年上门)"	"1099"	"100007123311"	"100007123311"	"和谐号 办公商用台式电脑主机组装整机(AMD八核处理器A9-9820/8g/256g 无线WiFi 1年上门)"
"60e993e7be3a5136aebfa613"	"[ ""Intel i5 内存8GB 上门服务"", ""Intel i5"", ""内存8GB"", ""上门服务"" ]"	"海尔（Haier）天越H700-V10商用办公台式电脑整机(英特尔 酷睿 i5-10400 8G 512G SSD 键鼠 Win10 )23.8英寸"	"3599"	"100021400336"	"100021400336"	"【晒单送无线鼠标】10代酷睿，8G+512GSSD秒速开机，23.8英寸显示器，高效商用办公！轻薄办公，性能强悍"
"60e993e7be3a5136aebfa615"	"[ ""Intel i7 内存8GB 集成显卡 上门服务"", ""Intel i7"", ""内存8GB"", ""集成显卡"", ""上门服务"" ]"	"戴尔dell成就3681办公商用台式机电脑主机(十代i7-10700 8G 256GSSD 1T 三年上门售后)"	"4599"	"100012920592"	"100012920592"	"戴尔dell成就3681办公商用台式机电脑主机(十代i7-10700 8G 256GSSD 1T 三年上门售后)"
"60e993e7be3a5136aebfa616"	"[ ""Intel i7 内存16GB 三年质保"", ""Intel i7"", ""内存16GB"", ""三年质保"" ]"	"七彩虹（Colorful）iGame M600幻境之眼 水冷游戏台式电脑主机（11代i7-11700 16G RTX3060 L 500Gnvme）"	"9599"	"100022264550"	"100022264550"	"【享12期免息！】购机送【机箱玻璃侧透板】，晒单再享【机械键鼠套装】！（购M600新品i7K+3070主机）"
"60e993e7be3a5136aebfa617"	"[ ""Intel i7 内存16GB NVIDIA GT730 上门服务"", ""Intel i7"", ""内存16GB"", ""NVIDIA GT730"", ""上门服务"" ]"	"戴尔（DELL）Optiplex 7080MT 商用主机台式机电脑整机 7070MT升级款 标配 十代i7/16G/256G+1T/2G独显 全国联保 三年硬件上门 戴尔（DELL）7080MT 标配 i7/16G/256G+1T/2G独显+ E2420H显示器"	"6499"	"10021254550852"	"10020290566504"	"【戴尔特惠】部分领券满2980减200，满4980减500，库存有限先到先得，部分产品美言晒图返京东E卡，关注店铺免费抽奖！戳我查看更多 "
"60e993e7be3a5136aebfa618"	"[ ""Intel i5 内存8GB 集成显卡 上门服务"", ""Intel i5"", ""内存8GB"", ""集成显卡"", ""上门服务"" ]"	"清华同方（THTF）超扬A8500商用办公台式电脑整机(十代i5-10400 8G 1T 五年上门 内置WIFI )21.5英寸"	"3499"	"100013273482"	"100013273482"	"清华同方（THTF）超扬A8500商用办公台式电脑整机(十代i5-10400 8G 1T 五年上门 内置WIFI )21.5英寸"
"60e993e7be3a5136aebfa619"	"[ ""Intel i7 内存16GB"", ""Intel i7"", ""内存16GB"" ]"	"戴尔dell成就5890 商用办公台式机电脑主机(11代i7-11700F 16G 256G+2T RX640 4G独显)+23.8英寸电脑显示器"	"7489"	"100010951817"	"100010951817"	"全新11代酷睿i7，16G大内存，256G+2T双硬盘大存储，搭载RX640/4G独显，18L大机箱高效散热，超强扩展。更多爆款"
"60e993e7be3a5136aebfa61b"	"[ ""Intel i5 内存8GB 集成显卡 四年及以上质保"", ""Intel i5"", ""内存8GB"", ""集成显卡"", ""四年及以上质保"" ]"	"清华同方（THTF）超扬A8500商用办公台式电脑整机(十代i5-10400 8G 512G SSD 五年上门 内置WIFI )21.5英寸"	"3699"	"100007238669"	"100007238669"	"清华同方（THTF）超扬A8500商用办公台式电脑整机(十代i5-10400 8G 512G SSD 五年上门 内置WIFI )21.5英寸"
"60e993e7be3a5136aebfa61c"	"[ ""Intel i5 内存8GB 集成显卡 三年质保"", ""Intel i5"", ""内存8GB"", ""集成显卡"", ""三年质保"" ]"	"清华同方（THTF）精锐M820商用办公台式电脑主机(i5-11400 8G 512GSSD 内置WiFi 三年上门）"	"3199"	"100021400384"	"100021400384"	"清华同方（THTF）精锐M820商用办公台式电脑主机(i5-11400 8G 512GSSD 内置WiFi 三年上门）"
"60e993e7be3a5136aebfa61d"	"[ ""Intel i5 内存8GB"", ""Intel i5"", ""内存8GB"" ]"	"英特尔酷睿i5/i7/独显/16G家用办公电竞游戏吃鸡设计师炒股组装台式电脑主机整机全套 主机+24英寸高清显示器 配置一：酷睿i5/8G/628G组合硬盘"	"1980"	"10028224970393"	"10020820021298"	"【秒杀钜惠】百亿补贴，限时钜惠！限时抢1000-100大额神券，保价30天，买贵退差价！机不可失，失不再来！"
"60e993e7be3a5136aebfa61e"	"[ ""Intel i9 内存16GB"", ""Intel i9"", ""内存16GB"" ]"	"联想(Lenovo)拯救者刃9000 英特尔酷睿i9 游戏电脑主机(i9-10850K RTX3070 16G 512G 侧透ARGB)"	"12999"	"100009525119"	"100009525119"	"【电竞爆款限时服务升级】7月购刃9000,刃9000K系列产品,升级5年上门保修等多项权益戳"
"60e993e7be3a5136aebfa61f"	"[ ""Intel i3 内存8GB"", ""Intel i3"", ""内存8GB"" ]"	"宏硕 酷睿i3/I5独立显卡/8G内存/台式机电脑主机家用炒股票企业公司办公游戏娱乐组装电脑整机全套 主机+20英寸显示器 套餐一酷睿i3/核显/8G内存/120G固态"	"1299"	"10026293548473"	"14650569028"	"7月10日宏硕超级抢购日.限时抢2000-100优惠券.活动仅限今天！【英特尔八核】【酷睿i7处理器】【16G大内存】【740G固态组合大硬盘】【无线上网】点我"
"60e993e7be3a5136aebfa621"	"[ ""Intel i7 内存16GB 7*24H咨询"", ""Intel i7"", ""内存16GB"", ""7*24H咨询"" ]"	"联想(Lenovo)扬天M4000q英特尔酷睿i7 商用台式机台式电脑主机(i7-10700 16G 2T+256G 2G独显 键鼠 四年上门)"	"6099"	"100008001959"	"100008001959"	"【助力UP！】代酷睿i7，8核16线程！7.4L小机箱，4年上门！高效办公，预装Office！好用省心！更多爆款请戳》"
"60e993e7be3a5136aebfa622"	"[ ""AMD 内存4GB"", ""AMD"", ""内存4GB"" ]"	"玮普纳 迷你主机23.8英寸显示器全套微型mini家用办公商务设计竞技游戏型可壁挂组装台式电脑整机 迷你主机 配置一：四核A8/4G/128G【家用娱乐】"	"969"	"10023904700194"	"10020467387977"	"【京东快递，急速发货】迷你主机+23.8英寸显示器全套，适用于家用办公，商务设计，电竞游戏等，内置蓝牙，5G双频WIFI，支持壁挂，厂家直销，三年质保。"
"60e993e7be3a5136aebfa623"	"[ ""Intel 内存32GB"", ""Intel"", ""内存32GB"" ]"	"英特尔酷睿i5/i7升八核/8G独显台式机电脑主机整机全套组装家用游戏电竞 主机+27英寸电竞显示器 配置四 ：i7升八核/32G/1050Ti+512"	"4099"	"68703765714"	"14464642726"	"【限时秒杀】百亿补贴，限时钜惠！限时抢2000-100大额神券，保价30天，买贵退差价！机不可失，失不再来！"
"60e993e7be3a5136aebfa624"	"[ ""内存8GB 三年质保"", ""内存8GB"", ""三年质保"" ]"	"戴尔Dell成就3000 办公商用家用台式机电脑英特尔十代处理器学习财务炒股主机整机全套win10 单主机（带键盘鼠标） G5900 8G 256G固态 核显 定制"	"2299"	"63165885727"	"14019212349"	"【下单立减200元】分期免息，全国联保三年，可开13%增值税专用发票丨<<带显示器套机购买>>点此"
"60e993e7be3a5136aebfa625"	"[ ""Intel i5 内存16GB"", ""Intel i5"", ""内存16GB"" ]"	"英特尔酷睿i5/i7升八核/8G独显台式机电脑主机整机全套组装家用游戏电竞 单主机 配置二：酷睿i5+旗舰独显+16G+256G"	"1699"	"68703765702"	"14464642726"	"【限时秒杀】百亿补贴，限时钜惠！限时抢2000-100大额神券，保价30天，买贵退差价！机不可失，失不再来！"
"60e993e9be3a5136aebfa626"	"[ ""Intel i5 内存8GB 三年质保"", ""Intel i5"", ""内存8GB"", ""三年质保"" ]"	"戴尔（DELL）台式机Optiplex 3080MT台式电脑主机 高性能商用办公电脑 单主机（无显示器） i5-10500/8G/256G固态+1T/集显"	"3689"	"10031490257642"	"12740097248"	"【7月狂欢不止，多购多优惠】低价风暴！部分产品限时抢500/200神券！含13%专票！全国联保！下单享多重豪礼！撩客服赠六重豪礼查看"
"60e993e9be3a5136aebfa627"	"[ ""Intel i7 内存16GB"", ""Intel i7"", ""内存16GB"" ]"	"英特尔酷睿i5/i7/独显/16G家用办公电竞游戏吃鸡设计师炒股组装台式电脑主机整机全套 主机+19英寸显示器 配置二：酷睿i7/4G独显/16G/256G"	"2080"	"10028258999964"	"10020820021298"	"【秒杀钜惠】百亿补贴，限时钜惠！限时抢1000-100大额神券，保价30天，买贵退差价！机不可失，失不再来！"
"60e993e9be3a5136aebfa628"	"[ ""Intel i5 内存16GB RTX3060"", ""Intel i5"", ""内存16GB"", ""RTX3060"" ]"	"联想(Lenovo)GeekPro 2021设计师游戏台式电脑主机(10代i5-10400F 16G 1T+256G RTX3060)"	"7599"	"100021896454"	"100021896454"	"【电竞爆款限时服务升级】7月购刃9000,刃9000K系列产品,升级5年上门保修等多项权益戳"
"60e993e9be3a5136aebfa629"	"[ ""AMD 内存8GB 上门服务"", ""AMD"", ""内存8GB"", ""上门服务"" ]"	"联想扬天M3900q 速龙版台式电脑AMD高性能处理器家用娱乐商用办公定制台式电脑主机 A3050U双核 8G内存 1TB硬盘 集显 Win10 4年全国联保"	"2199"	"68914468185"	"14481658762"	"支持更改win7（京东仓直发，更改系统需联系客服）7.4L小机箱、AMD速龙版办公高性价比性能主机推荐！支持双硬盘，四年上门全国联保！！！更多配置链接，请点击"
"60e993e9be3a5136aebfa62a"	"[ ""Intel i7 内存16GB 三年质保"", ""Intel i7"", ""内存16GB"", ""三年质保"" ]"	"战神盟主 酷睿i5 9400F/i7六核独显吃鸡游戏台式机电脑主机组装整机 电脑主机 i7六核/16G/240G/GTX1050ti独显"	"3269"	"48912973159"	"13136456891"	"战神盟主 酷睿i5 9400F/i7六核独显吃鸡游戏台式机电脑主机组装整机 电脑主机 i7六核/16G/240G/GTX1050ti独显"
"60e993e9be3a5136aebfa62b"	"[ ""Intel i5 内存16GB 三年质保"", ""Intel i5"", ""内存16GB"", ""三年质保"" ]"	"攀升 G1影刃 十代酷睿i5 10400F/GTX1050Ti吃鸡电竞游戏台式电脑主机整机 【十代i5 GTX1050Ti 16G 480G】"	"3999"	"69488943558"	"14531268895"	"【攀升7月暑期抢先购，抢600元神券】十代i5处理器，图灵架构4G游戏显卡，搭配GTX1050Ti显卡，吃鸡无压力，性价最优解！RGB炫彩灯控！了解更多"
"60e993e9be3a5136aebfa62c"	"[ ""Intel i5 内存8GB"", ""Intel i5"", ""内存8GB"" ]"	"英特尔酷睿i5/i7升八核/8G独显台式机电脑主机整机全套组装家用游戏电竞 主机+27英寸电竞显示器 配置一：酷睿i5+4G独显+8G+256G"	"2099"	"68703765711"	"14464642726"	"【限时秒杀】百亿补贴，限时钜惠！限时抢2000-100大额神券，保价30天，买贵退差价！机不可失，失不再来！"
